Token	POS-Tag	OOV	Id	Index	Documento
anos	NOUN	0	3	40	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
e	CCONJ	0	3	41	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
nunca	ADV	0	3	42	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
apresentou	VERB	0	3	43	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
problemas	NOUN	0	3	44	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
.	PUNCT	0	3	45	Adquiri o produto pelos diferentes níveis e tipos de lavagem disponíveis . Todos funcionam perfeitamente , inclusive para lavar roupas delicadas de bebê . Optei pela marca Brastemp pois já possuía uma outra máquina dessa marca há mais de 10 anos e nunca apresentou problemas .
o	DET	0	4	0	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
porta	NOUN	0	4	1	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
filtro	NOUN	1	4	2	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
é	AUX	0	4	3	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
muito	ADV	0	4	4	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
mal	ADV	0	4	5	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
projetado	VERB	0	4	6	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
,	PUNCT	0	4	7	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
o	DET	0	4	8	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
filtro	NOUN	1	4	9	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
permanente	ADJ	0	4	10	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
que	PRON	0	4	11	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
acompanha	VERB	0	4	12	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
deixa	VERB	0	4	13	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
passar	VERB	0	4	14	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
muito	DET	0	4	15	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
pó	NOUN	0	4	16	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
e	CCONJ	0	4	17	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
se	SCONJ	0	4	18	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
vc	PRON	1	4	19	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
coloca	VERB	0	4	20	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
um	DET	0	4	21	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
filtro	NOUN	1	4	22	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
descartavel	ADJ	1	4	23	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
o	DET	0	4	24	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
café	NOUN	0	4	25	o porta filtro é muito mal projetado , o filtro permanente que acompanha deixa passar muito pó e se vc coloca um filtro descartavel o café não passa e transborda todo o pó de qualquer jeito não coa . e para completar vazou água embaixo e acabou queimando . muito ruim não recomendo a compra e nem vou buscar assistencia para não passar mais raiva , ainda mais porque peguei em uma promoção da americanas por R$ 49,99 .
